cluster_id,vertex0_lat,vertex0_lon,vertex1_lat,vertex1_lon,vertex2_lat,vertex2_lon,vertex3_lat,vertex3_lon,crime_score
2b4a2052-1859-4331-8cfb-b034e36ca434,42.525370290258515,-70.9504203706853,42.52567680178232,-70.93426046631834,42.5340376510753,-70.94932115302161,42.52972474623753,-70.94431417409513,0
613cb4d5-aec6-44ec-a2b8-d9af072b794e,42.536509354542844,-70.98149409163426,42.53180178779221,-70.95322854635049,42.531486303505766,-70.96403802906458,42.53098806332387,-70.97353573393342,0
e44529aa-a5c3-4903-9317-29e301bbad08,42.707894125113334,-71.14945797418753,42.7062463188361,-71.16110026963109,42.70605216456553,-71.14653035421495,42.7079758472922,-71.15474597591002,0
4a1a5976-9a92-4b0f-b4ee-21303bd559cd,41.70075481679624,-71.15290217472106,41.69868108183194,-71.15984370144031,41.70322032704484,-71.15627115027318,41.69772875027927,-71.15562679141907,0
a45c02f4-7dca-46d5-aa31-91d26f0808cc,42.381795385652076,-71.24737479673561,42.37901800410461,-71.25384295887571,42.38383985922839,-71.25153109287768,42.38103430783849,-71.24356592534347,0
e7789d8a-f9b0-40df-991c-39876bb00d3b,42.37529711898853,-71.11508094331528,42.375570174521314,-71.11819673619632,42.37263167395428,-71.1157214433818,42.37350905868614,-71.1182935340293,3
ba875a4e-ae67-46b7-b998-314ef14a2112,42.379304275037605,-71.12289061291123,42.3757885910404,-71.11998452842965,42.37718927462801,-71.1227111125332,42.37898310351202,-71.12028961172061,3
30f916a8-4397-476a-b034-f232fa489793,42.36991385922444,-71.22227259090737,42.372084542132164,-71.22655759515848,42.37122479544888,-71.21430514250738,42.36746426966348,-71.2183974434519,0
b34d2055-4e05-437f-a60b-7f96b2e479af,42.387417764082834,-71.14426047333303,42.37692613009141,-71.15153144821674,42.38891478382574,-71.15685838118611,42.3816317854716,-71.15570888307232,3
59387011-c5b1-4a36-add8-9711105003c5,42.37537078471151,-71.14610984226458,42.38440993347518,-71.14144703861486,42.37924842414118,-71.14630297756779,42.374627548197445,-71.1491727461642,2
6488f772-a53d-42c8-a65f-b00f8ca633b8,42.362516860712844,-71.0771862219114,42.36534081647556,-71.0782010260878,42.36969241139978,-71.07772143972677,42.36802717438466,-71.07237986837129,1
6663b7ca-82ec-416d-8612-e4057e468301,42.36666510242441,-71.08520874258052,42.36751113557875,-71.07846005917852,42.36703977368491,-71.08793650047531,42.36643779876053,-71.08153509844628,4
7e4f5c44-1eee-4d53-8e14-e256f25085fd,42.36718767369469,-71.08827670078259,42.368710840992954,-71.0828199323755,42.37009479935958,-71.08689210041152,42.368155424075944,-71.07977634807945,3
a1626531-522a-47ce-aa94-dd46819279b6,42.35860852975312,-71.07085645192674,42.35595967215647,-71.07164816606696,42.3576106725725,-71.07228392827625,42.35593233883145,-71.07318159518819,0
35854e6e-e281-42a0-ba3a-43029e982359,42.350407133072004,-71.64097775170093,42.34013289636767,-71.65708840119217,42.33885864931101,-71.67853749424503,42.32727849329909,-71.65314160855557,0
da3af262-3f45-427f-ab0e-f140f05047c8,42.37975488444425,-71.15880746687262,42.38439785635176,-71.16450553595577,42.3822098849322,-71.15944267759176,42.386436425045375,-71.16142520936889,0
d3dae39b-2e1b-4d68-863b-d5830c9c602c,42.38101943890314,-71.15778491862623,42.37579215329639,-71.1552385432271,42.37727326427992,-71.15902189743066,42.38046709527978,-71.15569741326874,0
250cfd83-76e5-40e6-b2e5-553d72068794,42.2677630090319,-72.50428592478254,42.28544890430094,-72.47846624816303,42.253505097880314,-72.54424941622092,42.29260968577273,-72.53722601517055,0
2e7bd819-1052-42cc-ba4c-8f82c36d98cb,42.39166303069209,-71.1673905314657,42.39353964327306,-71.1577149916965,42.38700906547603,-71.16137079661834,42.39539159949788,-71.17340586131384,0
9e94c313-9187-4d62-b495-dc6734b00e72,42.39201595592532,-71.16767330832357,42.387499054224,-71.17343376793015,42.39432649106434,-71.17478114937562,42.38727600852711,-71.166157419261,0
fe0502c7-6c86-4e1f-b67b-4146b7266b07,42.347475826630415,-71.63833278003105,42.327682604729446,-71.63571369032525,42.33643471216262,-71.61285917919095,42.3357935894641,-71.65431339467305,0
3a3cbf20-e042-413b-a3fd-23120d7a5b05,42.59368346510197,-71.75019803158861,42.6054329137346,-71.73245963224142,42.57281786906449,-71.73305225209252,42.59647809655394,-71.72032037197445,0
8a937e13-a349-4f1c-b628-dea52dd999cb,42.371641799540846,-71.08837847631423,42.36778700714628,-71.0927589355103,42.36568804845599,-71.09006135131538,42.369989174430856,-71.09041397665595,2
553170f2-a978-40a7-ab85-e8c38b07bec3,42.400092378445514,-71.13948981945447,42.39858909014136,-71.13234044045433,42.40061690941999,-71.13567300276235,42.398892344827836,-71.14078423101714,2
ff42107c-81e6-4a44-9159-73daa92037bc,42.39384376117658,-71.12029702945142,42.39264727768943,-71.11574281158936,42.38994127724597,-71.11695461175582,42.391318077322026,-71.118836412096,0
0b7d5342-2fba-410a-be26-92a680304260,42.35053728427044,-71.14500277234514,42.349154446438554,-71.14000083897973,42.35188782300717,-71.14144338672858,42.349244068674274,-71.14162061739073,0
5c31c702-ba8e-4c51-a9a5-60a536202cab,42.32518966618533,-71.07419768465226,42.33417382459538,-71.06577081019239,42.32496766632914,-71.06793264167042,42.33127587430585,-71.07489390471447,0
c993e3e6-5014-41f2-87ba-0c93d3469e13,41.91102895671101,-70.99127610130962,41.928324480299786,-70.93018267006437,41.933842836630035,-70.9869993558813,41.901526584797914,-70.96899378405882,0
d078c7df-fcee-4499-b4bf-f75009b4d917,42.5313368874414,-70.90083678395284,42.541041301400995,-70.90842910731504,42.53301044419033,-70.91191325245066,42.540871823815074,-70.9011292437946,0
6758dcd7-591d-46cf-a90b-78670e53b756,42.36078117341065,-71.06859584383743,42.35952287326457,-71.06711019326916,42.36087467318035,-71.06708499342878,42.35967717310433,-71.06864559366505,0
9cd37d4f-047b-4e20-b82a-55916045a271,42.3736416746497,-71.10258393915352,42.3717673887185,-71.09962503334422,42.37036392386394,-71.102927105808,42.37376917459148,-71.10093460543668,3
00a0d78f-e2ab-4e69-9e07-67ef01699a0a,42.31886221106069,-71.0593164975819,42.32106733263144,-71.06119685571228,42.32130416610252,-71.05736667121523,42.31880195141458,-71.0570048736579,0
2202b0a9-0347-4845-bbf2-091a7af9818d,42.37476667473554,-71.1023500343906,42.3763760748847,-71.10519460676782,42.37661230014357,-71.10139148082138,42.377358841940485,-71.10366027321449,0
cd2b0a47-39ed-4abf-b636-3b8e74cbfb19,42.37387807055488,-71.08184969212456,42.38016637623776,-71.08914835188345,42.373497266958296,-71.08492204916453,42.37568376630339,-71.08824641953662,3
04636a3b-ac78-410a-a31e-96a47a902af6,42.37461524628501,-71.09644874674925,42.37419060846655,-71.08846813468395,42.375398341857654,-71.09214010240005,42.37703455043045,-71.0953573537436,0
1af796b4-49de-4345-ac33-4e0011600477,42.372871457574384,-71.08244659909006,42.37315704995723,-71.08681585076079,42.3734800798999,-71.08472886202976,42.37079954953816,-71.08711047552852,3
ed082631-27b4-400d-a093-6d025c18ab7a,42.36923084032358,-71.10004677131836,42.36975747418036,-71.09598140364353,42.36771021921329,-71.09630178532596,42.37149410293376,-71.09887017605813,3
5d7b47c5-451e-4ef5-9821-958ceab9ce5f,42.367237923391265,-71.0998951046477,42.36627167345568,-71.0957881747501,42.36543889534699,-71.09875182619069,42.36779800717833,-71.09715177031187,2
ad8dc5db-1a02-4dc2-abfe-f211eb7f3998,42.37159938907145,-71.09125060206173,42.36858309056109,-71.09300885240984,42.37144381743165,-71.0891694586456,42.37115445220345,-71.09388971395111,3
9be13a10-7427-456d-82db-a1404a9ea996,42.373986246216354,-71.09797417576279,42.37383527504461,-71.09563200378821,42.37360567475007,-71.0933281481298,42.37404938891067,-71.10053960535917,3
3c3287cf-6f0e-4ae6-85d8-9a8ff80d8b17,42.37080354896158,-71.10403635618,42.375362896950065,-71.10509138454461,42.373662817511864,-71.10239789154177,42.372451174289424,-71.1070749822168,3
271feab2-fadd-48bf-901a-9e3cabc45597,42.56535264939782,-71.97698113378111,42.57696164536443,-71.97275455062373,42.56830500564722,-71.96750770780518,42.57793490654386,-71.98443286299822,0
342af652-50b4-4ad3-82ba-b97bbae9e38a,42.38041135786237,-71.09710001362191,42.38195640339101,-71.10344051571848,42.379414752590826,-71.10112791349651,42.38326492648788,-71.09971060553686,0
36bfa636-1b1e-4517-93b9-498860408c14,42.34826711546173,-71.06179470202517,42.35194419179822,-71.05921579045965,42.35212214230697,-71.06328941517371,42.349900814148704,-71.06350416313968,0
8057b944-3ee6-400e-84e6-9811ecc8c7e5,42.36289415467718,-71.12419854347326,42.3618686187805,-71.12970592997462,42.358060337423694,-71.12947709527067,42.35911500453182,-71.12429107884843,0
fe05c504-7f56-4373-800c-b9f945ff7258,42.3554594222259,-71.06277096682226,42.35712382671386,-71.05913466757276,42.357738672823935,-71.0623160082143,42.35484667242975,-71.06140909151772,0
